date,district,disease,cases,hospitalizations,tests_conducted,positive_rate,temperature,humidity,rainfall_mm,population,population_density
2025-11-12,Mohali,Chikungunya,6,1,25,24.0,24.7,54.0,0.0,994628,518.7
2025-11-13,Mohali,Chikungunya,8,1,28,28.57,25.4,46.6,1.4,994628,990.1
2025-11-14,Mohali,Chikungunya,7,0,21,33.33,26.0,62.8,0.0,994628,411.0
2025-11-15,Mohali,Chikungunya,4,0,11,36.36,27.8,42.8,0.0,994628,939.7
2025-11-16,Mohali,Chikungunya,7,1,33,21.21,28.5,45.7,0.0,994628,503.5
2025-11-17,Mohali,Chikungunya,4,0,12,33.33,26.0,62.6,0.0,994628,437.9
2025-11-18,Mohali,Chikungunya,6,0,22,27.27,26.5,55.0,0.0,994628,456.4
2025-11-19,Mohali,Chikungunya,6,0,21,28.57,24.5,46.1,0.0,994628,1071.8
2025-11-20,Mohali,Chikungunya,6,1,14,42.86,22.5,49.3,0.0,994628,686.7
2025-11-21,Mohali,Chikungunya,6,1,18,33.33,26.8,52.2,1.4,994628,347.1
2025-11-22,Mohali,Chikungunya,7,1,32,21.88,27.0,53.9,0.0,994628,396.8
2025-11-23,Mohali,Chikungunya,7,1,20,35.0,26.5,59.1,0.0,994628,742.8
2025-11-24,Mohali,Chikungunya,8,1,32,25.0,30.8,45.9,0.0,994628,439.1
2025-11-25,Mohali,Chikungunya,6,1,29,20.69,27.2,47.5,0.0,994628,839.8
2025-11-26,Mohali,Chikungunya,6,0,20,30.0,27.6,48.3,0.0,994628,661.2
2025-11-27,Mohali,Chikungunya,4,0,19,21.05,29.3,58.9,0.0,994628,346.1
2025-11-28,Mohali,Chikungunya,8,1,23,34.78,25.8,60.1,1.2,994628,801.2
2025-11-29,Mohali,Chikungunya,7,1,17,41.18,26.8,52.9,0.2,994628,639.7
2025-11-30,Mohali,Chikungunya,7,1,23,30.43,32.7,60.1,0.0,994628,549.6
2025-12-01,Mohali,Chikungunya,7,0,34,20.59,27.8,60.1,0.0,994628,844.0
2025-12-02,Mohali,Chikungunya,8,1,33,24.24,28.1,57.6,0.4,994628,1141.4
2025-12-03,Mohali,Chikungunya,8,1,16,50.0,26.0,53.3,0.0,994628,763.6
2025-12-04,Mohali,Chikungunya,7,0,17,41.18,29.5,68.3,0.0,994628,687.0
2025-12-05,Mohali,Chikungunya,6,0,16,37.5,32.1,58.3,0.1,994628,1041.3
2025-12-06,Mohali,Chikungunya,6,0,22,27.27,27.9,59.4,0.0,994628,603.0
2025-12-07,Mohali,Chikungunya,6,1,25,24.0,30.8,57.3,0.0,994628,463.6
2025-12-08,Mohali,Chikungunya,8,1,36,22.22,29.6,54.3,0.0,994628,906.0
2025-12-09,Mohali,Chikungunya,7,1,30,23.33,29.0,61.0,0.5,994628,444.8
2025-12-10,Mohali,Chikungunya,5,0,19,26.32,24.0,62.1,0.0,994628,471.8
2025-12-11,Mohali,Chikungunya,3,0,8,37.5,28.4,56.9,2.5,994628,589.4
2025-12-12,Mohali,Chikungunya,9,1,34,26.47,28.3,53.2,3.0,994628,461.5
2025-12-13,Mohali,Chikungunya,6,1,15,40.0,25.5,69.0,0.0,994628,396.1
2025-12-14,Mohali,Chikungunya,6,1,16,37.5,27.9,64.5,0.0,994628,431.9
2025-12-15,Mohali,Chikungunya,7,0,33,21.21,35.0,72.4,0.0,994628,907.2
2025-12-16,Mohali,Chikungunya,7,1,26,26.92,31.4,69.0,0.0,994628,456.0
2025-12-17,Mohali,Chikungunya,5,0,12,41.67,34.1,66.8,0.0,994628,499.7
2025-12-18,Mohali,Chikungunya,7,1,31,22.58,30.3,57.9,0.0,994628,1019.9
2025-12-19,Mohali,Chikungunya,8,1,37,21.62,31.4,65.8,1.9,994628,693.6
2025-12-20,Mohali,Chikungunya,8,1,27,29.63,26.6,69.9,0.0,994628,502.5
2025-12-21,Mohali,Chikungunya,7,0,14,50.0,36.5,63.8,0.7,994628,510.6
2025-12-22,Mohali,Chikungunya,7,1,25,28.0,33.3,70.9,1.4,994628,622.1
2025-12-23,Mohali,Chikungunya,5,0,10,50.0,36.3,63.1,1.0,994628,367.7
2025-12-24,Mohali,Chikungunya,6,0,23,26.09,25.8,57.8,0.0,994628,980.1
2025-12-25,Mohali,Chikungunya,7,1,14,50.0,32.5,64.8,0.0,994628,636.1
2025-12-26,Mohali,Chikungunya,7,1,22,31.82,29.6,68.8,0.0,994628,888.3
2025-12-27,Mohali,Chikungunya,5,1,12,41.67,31.2,62.1,0.0,994628,553.3
2025-12-28,Mohali,Chikungunya,7,1,28,25.0,30.5,69.4,0.0,994628,645.9
2025-12-29,Mohali,Chikungunya,6,1,23,26.09,33.2,54.5,0.0,994628,618.9
2025-12-30,Mohali,Chikungunya,6,1,16,37.5,31.2,67.2,0.2,994628,897.9
2025-12-31,Mohali,Chikungunya,6,1,15,40.0,33.3,64.0,1.7,994628,1043.5
2026-01-01,Mohali,Chikungunya,8,1,21,38.1,33.3,64.5,1.9,994628,368.9
2026-01-02,Mohali,Chikungunya,6,1,20,30.0,36.0,73.2,0.0,994628,492.8
2026-01-03,Mohali,Chikungunya,9,2,41,21.95,32.7,64.2,0.7,994628,373.6
2026-01-04,Mohali,Chikungunya,8,1,30,26.67,33.1,74.0,0.0,994628,1043.3
2026-01-05,Mohali,Chikungunya,7,1,31,22.58,32.8,67.6,0.0,994628,344.8
2026-01-06,Mohali,Chikungunya,6,1,16,37.5,35.8,57.3,0.0,994628,369.6
2026-01-07,Mohali,Chikungunya,7,1,26,26.92,32.5,60.4,0.0,994628,686.5
2026-01-08,Mohali,Chikungunya,6,0,22,27.27,34.8,59.6,0.0,994628,371.3
2026-01-09,Mohali,Chikungunya,5,0,23,21.74,35.1,68.5,0.0,994628,735.5
2026-01-10,Mohali,Chikungunya,6,1,12,50.0,33.8,73.8,0.0,994628,728.0
2026-01-11,Mohali,Chikungunya,6,1,13,46.15,30.6,74.6,0.0,994628,355.7
2026-01-12,Mohali,Chikungunya,8,1,29,27.59,31.7,67.4,0.0,994628,538.2
2026-01-13,Mohali,Chikungunya,9,1,22,40.91,34.4,75.7,2.0,994628,877.4
2026-01-14,Mohali,Chikungunya,8,1,25,32.0,30.8,66.3,3.6,994628,434.5
2026-01-15,Mohali,Chikungunya,5,1,17,29.41,36.2,75.1,0.0,994628,530.4
2026-01-16,Mohali,Chikungunya,10,2,39,25.64,32.2,73.2,5.8,994628,342.8
2026-01-17,Mohali,Chikungunya,9,1,37,24.32,32.7,77.3,3.9,994628,349.3
2026-01-18,Mohali,Chikungunya,6,0,21,28.57,33.4,71.2,4.7,994628,512.4
2026-01-19,Mohali,Chikungunya,8,1,17,47.06,33.0,69.6,0.0,994628,457.8
2026-01-20,Mohali,Chikungunya,9,1,37,24.32,30.3,71.7,4.2,994628,635.1
2026-01-21,Mohali,Chikungunya,8,1,21,38.1,36.0,69.1,3.2,994628,376.6
2026-01-22,Mohali,Chikungunya,7,0,14,50.0,33.9,67.6,0.9,994628,682.3
2026-01-23,Mohali,Chikungunya,9,1,27,33.33,33.8,67.0,1.5,994628,1199.8
2026-01-24,Mohali,Chikungunya,10,1,46,21.74,34.2,77.1,0.0,994628,367.3
2026-01-25,Mohali,Chikungunya,8,0,19,42.11,34.8,76.6,1.4,994628,648.1
2026-01-26,Mohali,Chikungunya,9,0,18,50.0,34.0,76.0,2.7,994628,964.2
2026-01-27,Mohali,Chikungunya,18,3,80,22.5,36.8,67.1,1.2,994628,690.6
2026-01-28,Mohali,Chikungunya,26,4,91,28.57,32.7,83.5,1.5,994628,1161.8
2026-01-29,Mohali,Chikungunya,28,4,69,40.58,37.3,74.1,2.9,994628,405.8
2026-01-30,Mohali,Chikungunya,36,8,135,26.67,38.2,76.0,5.8,994628,419.3
2026-01-31,Mohali,Chikungunya,29,6,82,35.37,35.6,66.7,0.0,994628,361.3
2026-02-01,Mohali,Chikungunya,45,5,151,29.8,33.8,78.4,4.5,994628,368.7
2026-02-02,Mohali,Chikungunya,49,6,166,29.52,34.5,69.5,0.0,994628,613.2
2026-02-03,Mohali,Chikungunya,59,7,137,43.07,32.6,74.6,6.8,994628,428.6
2026-02-04,Mohali,Chikungunya,76,12,155,49.03,30.4,78.3,1.3,994628,665.2
2026-02-05,Mohali,Chikungunya,79,11,355,22.25,33.2,74.2,7.0,994628,782.6
2026-02-06,Mohali,Chikungunya,82,10,332,24.7,34.3,67.8,6.7,994628,827.8
2026-02-07,Mohali,Chikungunya,70,8,325,21.54,35.6,73.6,1.5,994628,364.8
2026-02-08,Mohali,Chikungunya,97,24,457,21.23,34.9,74.6,3.6,994628,597.7
2026-02-09,Mohali,Chikungunya,90,16,206,43.69,36.3,78.9,5.8,994628,389.1
2026-02-10,Mohali,Chikungunya,107,18,220,48.64,33.7,77.8,4.5,994628,636.3
2026-02-11,Mohali,Chikungunya,96,14,427,22.48,32.5,76.8,1.9,994628,402.6
2026-02-12,Mohali,Chikungunya,104,10,210,49.52,34.8,74.1,1.2,994628,410.9
2026-02-13,Mohali,Chikungunya,133,22,348,38.22,37.5,86.0,0.0,994628,1126.3
2026-02-14,Mohali,Chikungunya,131,20,491,26.68,37.6,72.9,4.5,994628,423.1
2026-02-15,Mohali,Chikungunya,124,22,355,34.93,34.2,79.6,2.3,994628,572.1
2026-02-16,Mohali,Chikungunya,121,14,524,23.09,33.9,82.7,9.0,994628,331.8
2026-02-17,Mohali,Chikungunya,104,11,454,22.91,35.8,75.9,4.2,994628,540.1
2026-02-18,Mohali,Chikungunya,105,14,506,20.75,36.8,74.7,5.6,994628,449.6
2026-02-19,Mohali,Chikungunya,103,22,433,23.79,33.5,78.7,5.0,994628,339.2
2026-02-20,Mohali,Chikungunya,75,9,165,45.45,36.3,82.0,6.4,994628,479.5
2026-02-21,Mohali,Chikungunya,81,11,297,27.27,33.4,80.3,2.8,994628,1142.2
2026-02-22,Mohali,Chikungunya,67,10,300,22.33,32.0,88.1,5.1,994628,334.1
2026-02-23,Mohali,Chikungunya,50,5,209,23.92,36.1,83.5,5.2,994628,435.3
2026-02-24,Mohali,Chikungunya,81,16,355,22.82,35.1,70.8,0.5,994628,770.0
2026-02-25,Mohali,Chikungunya,54,10,169,31.95,32.9,71.5,6.0,994628,1190.7
2026-02-26,Mohali,Chikungunya,55,12,139,39.57,36.4,77.2,3.3,994628,334.7
2026-02-27,Mohali,Chikungunya,37,7,105,35.24,35.9,84.5,5.4,994628,593.4
2026-02-28,Mohali,Chikungunya,40,6,153,26.14,34.1,82.7,1.9,994628,884.1
2026-03-01,Mohali,Chikungunya,36,8,81,44.44,37.2,83.0,2.5,994628,369.0
2026-03-02,Mohali,Chikungunya,32,5,71,45.07,32.4,84.1,5.2,994628,365.6
2026-03-03,Mohali,Chikungunya,31,5,133,23.31,35.9,71.2,6.9,994628,940.8
2026-03-04,Mohali,Chikungunya,20,4,63,31.75,33.3,80.0,0.0,994628,355.8
2026-03-05,Mohali,Chikungunya,16,3,69,23.19,36.6,67.6,8.0,994628,427.5
2026-03-06,Mohali,Chikungunya,7,1,18,38.89,31.5,73.9,3.3,994628,864.7
2026-03-07,Mohali,Chikungunya,7,1,19,36.84,32.7,80.3,5.4,994628,334.1
2026-03-08,Mohali,Chikungunya,8,1,33,24.24,33.1,72.0,0.0,994628,416.0
2026-03-09,Mohali,Chikungunya,6,1,25,24.0,34.5,86.4,2.2,994628,1001.0
2026-03-10,Mohali,Chikungunya,7,1,23,30.43,32.1,85.8,4.3,994628,334.3
2026-03-11,Mohali,Chikungunya,5,0,12,41.67,32.6,74.7,5.7,994628,576.4
2026-03-12,Mohali,Chikungunya,8,1,39,20.51,34.3,74.5,2.5,994628,982.0
2026-03-13,Mohali,Chikungunya,6,1,20,30.0,31.8,72.9,3.5,994628,576.1
2026-03-14,Mohali,Chikungunya,7,1,21,33.33,36.3,77.9,4.6,994628,369.3
2026-03-15,Mohali,Chikungunya,8,1,35,22.86,34.5,79.3,7.2,994628,964.1
2026-03-16,Mohali,Chikungunya,8,1,36,22.22,36.5,81.2,5.1,994628,399.5
2026-03-17,Mohali,Chikungunya,6,0,29,20.69,33.1,82.6,5.6,994628,353.0
2026-03-18,Mohali,Chikungunya,9,1,39,23.08,31.6,82.8,6.6,994628,1004.5
2026-03-19,Mohali,Chikungunya,8,1,27,29.63,27.4,76.4,3.8,994628,478.1
2026-03-20,Mohali,Chikungunya,7,0,33,21.21,31.2,76.5,2.7,994628,732.8
2026-03-21,Mohali,Chikungunya,5,0,20,25.0,34.7,72.4,10.4,994628,869.1
2026-03-22,Mohali,Chikungunya,7,1,31,22.58,32.7,87.8,3.5,994628,389.0
2026-03-23,Mohali,Chikungunya,8,1,21,38.1,31.6,79.6,5.7,994628,637.8
2026-03-24,Mohali,Chikungunya,7,1,20,35.0,31.6,73.4,5.1,994628,476.7
2026-03-25,Mohali,Chikungunya,5,0,24,20.83,30.7,87.1,6.2,994628,561.8
2026-03-26,Mohali,Chikungunya,8,1,24,33.33,34.3,78.0,5.7,994628,572.8
2026-03-27,Mohali,Chikungunya,6,0,23,26.09,31.1,88.9,8.9,994628,556.4
2026-03-28,Mohali,Chikungunya,7,1,31,22.58,32.8,77.9,2.8,994628,334.2
2026-03-29,Mohali,Chikungunya,7,1,30,23.33,33.7,84.4,3.6,994628,595.6
2026-03-30,Mohali,Chikungunya,6,0,21,28.57,32.9,79.5,3.3,994628,375.7
2026-03-31,Mohali,Chikungunya,6,1,28,21.43,29.8,78.1,6.5,994628,377.4
2026-04-01,Mohali,Chikungunya,7,1,20,35.0,34.8,72.7,8.6,994628,431.3
2026-04-02,Mohali,Chikungunya,6,1,18,33.33,30.3,84.6,7.8,994628,506.1
2026-04-03,Mohali,Chikungunya,6,1,28,21.43,29.4,73.3,7.1,994628,994.6
2026-04-04,Mohali,Chikungunya,5,1,14,35.71,31.0,76.3,7.6,994628,343.5
2026-04-05,Mohali,Chikungunya,6,0,17,35.29,29.4,84.2,9.8,994628,457.3
2026-04-06,Mohali,Chikungunya,5,0,23,21.74,28.8,70.3,6.9,994628,677.2
2026-04-07,Mohali,Chikungunya,7,1,24,29.17,30.1,78.6,10.8,994628,392.4
2026-04-08,Mohali,Chikungunya,7,1,19,36.84,26.1,75.6,5.8,994628,401.4
2026-04-09,Mohali,Chikungunya,6,0,26,23.08,28.4,81.7,2.0,994628,614.1
2026-04-10,Mohali,Chikungunya,6,1,25,24.0,27.9,72.7,1.8,994628,440.5
2026-04-11,Mohali,Chikungunya,7,1,16,43.75,28.3,68.5,6.3,994628,357.7
2026-04-12,Mohali,Chikungunya,7,1,30,23.33,30.3,86.2,0.7,994628,1215.6
2026-04-13,Mohali,Chikungunya,5,1,13,38.46,29.1,83.1,0.0,994628,465.9
2026-04-14,Mohali,Chikungunya,6,1,28,21.43,28.1,81.1,5.8,994628,630.4
2026-04-15,Mohali,Chikungunya,6,1,28,21.43,30.5,81.6,7.6,994628,470.2
2026-04-16,Mohali,Chikungunya,5,0,12,41.67,25.4,76.7,5.6,994628,627.6
2026-04-17,Mohali,Chikungunya,7,1,24,29.17,28.8,68.9,8.7,994628,539.2
2026-04-18,Mohali,Chikungunya,7,1,32,21.88,30.1,69.3,1.2,994628,471.8
2026-04-19,Mohali,Chikungunya,6,0,21,28.57,27.8,71.5,4.1,994628,574.3
2026-04-20,Mohali,Chikungunya,6,1,20,30.0,26.6,81.9,3.5,994628,1112.9
2026-04-21,Mohali,Chikungunya,7,1,31,22.58,26.8,70.0,7.7,994628,365.3
2026-04-22,Mohali,Chikungunya,5,0,19,26.32,27.9,70.7,3.7,994628,918.5
2026-04-23,Mohali,Chikungunya,5,1,11,45.45,29.3,77.8,5.8,994628,855.9
2026-04-24,Mohali,Chikungunya,6,1,18,33.33,26.2,80.0,5.2,994628,750.1
2026-04-25,Mohali,Chikungunya,6,1,16,37.5,29.6,82.6,6.8,994628,345.9
2026-04-26,Mohali,Chikungunya,6,1,15,40.0,28.1,74.9,0.0,994628,1167.6
2026-04-27,Mohali,Chikungunya,5,1,21,23.81,24.5,74.0,3.7,994628,505.8
2026-04-28,Mohali,Chikungunya,6,0,28,21.43,24.1,61.8,5.7,994628,397.8
2026-04-29,Mohali,Chikungunya,6,0,23,26.09,26.8,70.2,3.2,994628,383.2
2026-04-30,Mohali,Chikungunya,7,0,31,22.58,28.3,74.0,7.2,994628,488.2
2026-05-01,Mohali,Chikungunya,7,1,22,31.82,26.5,73.7,5.9,994628,340.5
2026-05-02,Mohali,Chikungunya,5,0,23,21.74,26.0,60.5,2.1,994628,594.7
2026-05-03,Mohali,Chikungunya,6,1,15,40.0,29.8,82.3,8.3,994628,369.3
2026-05-04,Mohali,Chikungunya,6,1,27,22.22,27.5,71.9,3.9,994628,604.1
2026-05-05,Mohali,Chikungunya,5,0,23,21.74,25.5,69.1,8.0,994628,495.6
2026-05-06,Mohali,Chikungunya,6,1,27,22.22,28.2,72.7,1.3,994628,628.2
2025-11-08,Mohali,Dengue,28,3,107,26.17,21.8,44.8,0.0,994628,1126.7
2025-11-09,Mohali,Dengue,25,3,124,20.16,24.6,40.6,0.0,994628,454.6
2025-11-10,Mohali,Dengue,31,3,99,31.31,24.5,49.4,0.0,994628,629.8
2025-11-11,Mohali,Dengue,32,6,66,48.48,23.3,53.5,0.5,994628,332.0
2025-11-12,Mohali,Dengue,32,4,67,47.76,21.9,53.6,0.0,994628,689.8
2025-11-13,Mohali,Dengue,26,3,76,34.21,28.5,55.3,3.1,994628,420.0
2025-11-14,Mohali,Dengue,24,5,81,29.63,23.2,45.6,0.0,994628,943.5
2025-11-15,Mohali,Dengue,30,5,120,25.0,22.8,51.3,0.0,994628,504.4
2025-11-16,Mohali,Dengue,29,3,70,41.43,27.3,48.8,3.0,994628,474.4
2025-11-17,Mohali,Dengue,24,2,79,30.38,23.5,51.8,0.0,994628,509.8
2025-11-18,Mohali,Dengue,38,9,156,24.36,28.6,50.5,0.0,994628,349.2
2025-11-19,Mohali,Dengue,30,7,120,25.0,21.7,46.1,0.0,994628,460.8
2025-11-20,Mohali,Dengue,41,10,186,22.04,28.1,50.5,0.0,994628,426.4
2025-11-21,Mohali,Dengue,31,5,81,38.27,30.3,48.8,0.0,994628,523.2
2025-11-22,Mohali,Dengue,34,5,74,45.95,32.7,57.7,0.0,994628,427.7
2025-11-23,Mohali,Dengue,29,4,97,29.9,23.4,55.6,0.0,994628,537.4
2025-11-24,Mohali,Dengue,35,5,75,46.67,24.1,60.7,0.0,994628,469.6
2025-11-25,Mohali,Dengue,33,7,71,46.48,30.8,64.5,0.0,994628,663.1
2025-11-26,Mohali,Dengue,30,4,79,37.97,30.3,49.4,1.2,994628,690.7
2025-11-27,Mohali,Dengue,39,4,121,32.23,27.2,53.6,0.0,994628,356.3
2025-11-28,Mohali,Dengue,32,4,91,35.16,29.0,56.6,0.0,994628,425.1
2025-11-29,Mohali,Dengue,30,4,83,36.14,26.9,57.5,0.0,994628,601.0
2025-11-30,Mohali,Dengue,27,3,83,32.53,28.2,58.4,0.0,994628,743.7
2025-12-01,Mohali,Dengue,27,3,71,38.03,28.6,60.8,0.0,994628,697.0
2025-12-02,Mohali,Dengue,38,7,120,31.67,29.8,54.7,0.0,994628,856.7
2025-12-03,Mohali,Dengue,30,6,137,21.9,31.5,47.8,0.0,994628,969.3
2025-12-04,Mohali,Dengue,33,7,148,22.3,29.5,64.9,0.0,994628,598.2
2025-12-05,Mohali,Dengue,23,4,90,25.56,31.9,54.7,0.0,994628,718.1
2025-12-06,Mohali,Dengue,47,11,128,36.72,34.9,64.8,0.0,994628,958.7
2025-12-07,Mohali,Dengue,29,5,127,22.83,28.2,62.9,0.0,994628,747.1
2025-12-08,Mohali,Dengue,38,6,118,32.2,29.9,60.2,0.0,994628,967.8
2025-12-09,Mohali,Dengue,32,4,103,31.07,28.3,51.0,2.7,994628,356.1
2025-12-10,Mohali,Dengue,38,5,105,36.19,27.4,64.8,1.6,994628,594.4
2025-12-11,Mohali,Dengue,34,4,166,20.48,27.6,65.7,0.5,994628,540.2
2025-12-12,Mohali,Dengue,37,8,139,26.62,28.1,57.3,0.0,994628,565.8
2025-12-13,Mohali,Dengue,41,9,160,25.62,31.8,53.8,0.0,994628,376.4
2025-12-14,Mohali,Dengue,37,7,118,31.36,27.8,67.0,0.0,994628,880.4
2025-12-15,Mohali,Dengue,34,5,144,23.61,27.5,58.5,0.0,994628,1183.7
2025-12-16,Mohali,Dengue,39,4,123,31.71,28.6,76.5,0.0,994628,459.1
2025-12-17,Mohali,Dengue,36,5,91,39.56,29.3,62.6,0.0,994628,350.4
2025-12-18,Mohali,Dengue,31,5,97,31.96,33.0,68.1,0.0,994628,659.6
2025-12-19,Mohali,Dengue,37,5,139,26.62,28.8,71.8,0.0,994628,336.5
2025-12-20,Mohali,Dengue,32,5,113,28.32,32.0,59.7,2.9,994628,447.6
2025-12-21,Mohali,Dengue,34,4,98,34.69,32.5,60.5,2.6,994628,344.1
2025-12-22,Mohali,Dengue,36,5,81,44.44,33.4,65.2,0.1,994628,387.8
2025-12-23,Mohali,Dengue,35,4,134,26.12,32.9,71.2,1.1,994628,1093.6
2025-12-24,Mohali,Dengue,39,9,83,46.99,31.7,59.9,0.5,994628,606.9
2025-12-25,Mohali,Dengue,34,5,161,21.12,30.5,61.7,0.0,994628,406.6
2025-12-26,Mohali,Dengue,31,6,81,38.27,33.1,68.3,3.6,994628,369.4
2025-12-27,Mohali,Dengue,41,7,108,37.96,31.8,66.3,3.2,994628,534.5
2025-12-28,Mohali,Dengue,39,4,116,33.62,33.3,66.4,0.7,994628,608.2
2025-12-29,Mohali,Dengue,41,7,83,49.4,31.7,67.0,0.0,994628,659.9
2025-12-30,Mohali,Dengue,41,9,82,50.0,32.8,75.3,1.3,994628,723.4
2025-12-31,Mohali,Dengue,46,5,160,28.75,34.3,68.1,0.0,994628,561.8
2026-01-01,Mohali,Dengue,34,3,112,30.36,32.1,75.0,0.0,994628,636.3
2026-01-02,Mohali,Dengue,32,7,107,29.91,36.6,70.6,0.0,994628,510.9
2026-01-03,Mohali,Dengue,33,4,159,20.75,28.3,67.2,1.2,994628,385.2
2026-01-04,Mohali,Dengue,33,7,69,47.83,35.6,73.7,0.0,994628,690.6
2026-01-05,Mohali,Dengue,30,6,74,40.54,33.6,66.2,0.0,994628,404.0
2026-01-06,Mohali,Dengue,39,4,177,22.03,35.3,66.3,0.0,994628,446.3
2026-01-07,Mohali,Dengue,34,6,86,39.53,34.0,63.9,0.0,994628,383.1
2026-01-08,Mohali,Dengue,33,8,151,21.85,34.4,78.1,0.0,994628,551.3
2026-01-09,Mohali,Dengue,32,6,85,37.65,32.0,69.6,3.4,994628,462.6
2026-01-10,Mohali,Dengue,31,4,65,47.69,35.4,67.4,1.6,994628,927.7
2026-01-11,Mohali,Dengue,46,9,160,28.75,31.5,74.7,0.0,994628,672.6
2026-01-12,Mohali,Dengue,40,4,159,25.16,33.2,66.7,4.5,994628,832.7
2026-01-13,Mohali,Dengue,29,7,70,41.43,34.4,64.0,3.4,994628,484.0
2026-01-14,Mohali,Dengue,43,8,155,27.74,32.4,70.3,4.8,994628,407.3
2026-01-15,Mohali,Dengue,38,8,145,26.21,33.4,70.7,0.0,994628,412.7
2026-01-16,Mohali,Dengue,36,4,137,26.28,37.6,72.6,0.0,994628,697.0
2026-01-17,Mohali,Dengue,45,5,208,21.63,33.6,68.3,2.0,994628,539.0
2026-01-18,Mohali,Dengue,30,5,92,32.61,33.9,66.8,0.0,994628,442.9
2026-01-19,Mohali,Dengue,32,5,105,30.48,34.1,75.9,5.0,994628,384.0
2026-01-20,Mohali,Dengue,29,5,95,30.53,34.9,78.1,0.7,994628,722.1
2026-01-21,Mohali,Dengue,36,8,154,23.38,29.4,67.1,1.6,994628,591.3
2026-01-22,Mohali,Dengue,46,5,177,25.99,37.4,69.7,5.8,994628,357.3
2026-01-23,Mohali,Dengue,37,4,170,21.76,34.2,71.0,7.3,994628,1118.6
2026-01-24,Mohali,Dengue,31,3,76,40.79,35.5,72.2,1.7,994628,840.1
2026-01-25,Mohali,Dengue,40,9,121,33.06,35.4,70.1,0.0,994628,356.3
2026-01-26,Mohali,Dengue,31,4,139,22.3,33.1,79.2,2.2,994628,407.8
2026-01-27,Mohali,Dengue,34,6,85,40.0,35.6,67.6,2.4,994628,471.0
2026-01-28,Mohali,Dengue,36,5,117,30.77,33.8,87.5,4.6,994628,438.1
2026-01-29,Mohali,Dengue,49,9,194,25.26,30.9,73.0,4.6,994628,731.0
2026-01-30,Mohali,Dengue,31,5,82,37.8,33.5,69.1,4.3,994628,362.3
2026-01-31,Mohali,Dengue,29,4,132,21.97,32.8,75.5,2.6,994628,526.7
2026-02-01,Mohali,Dengue,35,5,170,20.59,36.5,77.9,0.0,994628,453.4
2026-02-02,Mohali,Dengue,34,3,100,34.0,37.7,82.2,2.0,994628,381.4
2026-02-03,Mohali,Dengue,41,5,134,30.6,34.2,70.8,0.6,994628,604.9
2026-02-04,Mohali,Dengue,33,4,75,44.0,34.9,78.7,3.8,994628,365.1
2026-02-05,Mohali,Dengue,34,5,111,30.63,33.1,70.5,0.0,994628,585.3
2026-02-06,Mohali,Dengue,46,11,187,24.6,34.5,80.3,4.4,994628,810.4
2026-02-07,Mohali,Dengue,40,7,183,21.86,35.1,72.1,0.0,994628,414.3
2026-02-08,Mohali,Dengue,36,3,87,41.38,37.2,80.7,2.2,994628,354.1
2026-02-09,Mohali,Dengue,45,8,155,29.03,36.3,71.9,5.8,994628,577.0
2026-02-10,Mohali,Dengue,27,6,116,23.28,35.0,74.5,0.0,994628,364.3
2026-02-11,Mohali,Dengue,41,7,192,21.35,32.4,74.7,4.9,994628,339.7
2026-02-12,Mohali,Dengue,37,5,142,26.06,31.9,77.3,3.8,994628,427.5
2026-02-13,Mohali,Dengue,35,7,156,22.44,35.8,71.4,5.5,994628,802.6
2026-02-14,Mohali,Dengue,32,3,118,27.12,32.6,76.3,3.2,994628,414.4
2026-02-15,Mohali,Dengue,30,3,138,21.74,36.7,78.9,3.0,994628,348.9
2026-02-16,Mohali,Dengue,35,7,162,21.6,31.7,74.5,5.3,994628,939.6
2026-02-17,Mohali,Dengue,42,6,199,21.11,38.9,77.4,2.5,994628,1099.6
2026-02-18,Mohali,Dengue,31,6,96,32.29,29.3,72.1,2.4,994628,671.5
2026-02-19,Mohali,Dengue,43,10,174,24.71,35.9,81.2,7.2,994628,401.9
2026-02-20,Mohali,Dengue,43,5,119,36.13,32.3,78.2,1.8,994628,1134.3
2026-02-21,Mohali,Dengue,43,8,190,22.63,35.1,75.1,3.0,994628,627.6
2026-02-22,Mohali,Dengue,40,9,89,44.94,32.1,85.9,0.0,994628,520.3
2026-02-23,Mohali,Dengue,33,4,84,39.29,36.1,71.6,0.0,994628,394.3
2026-02-24,Mohali,Dengue,37,4,173,21.39,36.0,75.9,1.3,994628,467.8
2026-02-25,Mohali,Dengue,42,7,120,35.0,35.7,75.1,2.2,994628,1018.9
2026-02-26,Mohali,Dengue,31,4,104,29.81,37.4,76.7,0.0,994628,663.0
2026-02-27,Mohali,Dengue,39,7,130,30.0,33.2,80.5,2.4,994628,397.6
2026-02-28,Mohali,Dengue,40,4,191,20.94,33.4,82.4,0.9,994628,856.2
2026-03-01,Mohali,Dengue,36,5,130,27.69,33.4,78.1,6.4,994628,583.3
2026-03-02,Mohali,Dengue,41,9,88,46.59,35.9,70.6,0.0,994628,1007.2
2026-03-03,Mohali,Dengue,30,3,128,23.44,35.0,86.2,9.6,994628,499.9
2026-03-04,Mohali,Dengue,30,3,127,23.62,34.4,82.0,3.9,994628,522.4
2026-03-05,Mohali,Dengue,31,7,115,26.96,34.7,79.5,6.3,994628,782.5
2026-03-06,Mohali,Dengue,42,5,162,25.93,34.3,80.6,1.0,994628,534.1
